baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028518.8	722.83989896543	2.60357715575525	0.155117098274323	16.7845916711958	3.16398018559355e-63	3.13405485575937e-61
ENSMUSG00000003469.9	246.039525752942	6.51892080922177	0.389639723875354	16.7306370725875	7.83952558588405e-63	7.72731276867433e-61
ENSMUSG00000049493.13	201.086564980755	4.75725831630495	0.285467043878662	16.664824953759	2.36179020406617e-62	2.31662816699329e-60
ENSMUSG00000025558.19	2159.62557713638	1.87384132769738	0.112601857330085	16.6413003491082	3.49935696927559e-62	3.41578009408707e-60
ENSMUSG00000078695.8	447.701374112719	2.48097316733548	0.149088901746995	16.6408977345994	3.52296582507512e-62	3.42221240630969e-60
ENSMUSG00000049969.3	533.864429434909	2.16790457735459	0.130298384386207	16.6380004446478	3.69760529865996e-62	3.57458881468532e-60
ENSMUSG00000030739.18	286.673661328737	7.043175701822	0.424325356332593	16.598526570968	7.14227291513461e-62	6.87161836256109e-60
ENSMUSG00000021822.3	1625.89155554554	-1.48993147529218	0.0899385220073122	-16.5661102944414	1.22497923361118e-61	1.17294678235494e-59
ENSMUSG00000001420.13	213.432066054193	6.13713701347889	0.371551437429922	16.5175972832467	2.74102166383977e-61	2.6121546737673e-59
ENSMUSG00000003032.8	4563.52526538854	1.95386329436513	0.118360371328628	16.5077489402279	3.22697544747484e-61	3.06075576876528e-59
ENSMUSG00000032462.14	574.692552476845	2.04815565241424	0.124461781007338	16.4561011086085	7.58302307473424e-61	7.15865859092752e-59
ENSMUSG00000006411.12	309.77948097911	7.27312881487869	0.442024961252627	16.4541133475083	7.8360955014528e-61	7.36300038986976e-59
ENSMUSG00000026496.11	2040.60462716641	1.65298377320433	0.100600979055497	16.4310903206266	1.1458011572619e-60	1.07161719396383e-58
ENSMUSG00000028841.14	186.941442065761	3.52538659624063	0.214585210348876	16.4288423722633	1.18907255006325e-60	1.10693846466074e-58
ENSMUSG00000026205.8	174.976351342179	5.36169964284243	0.326544289638617	16.4195173915801	1.38665229239988e-60	1.28492185693902e-58
ENSMUSG00000050106.17	182.118222907506	4.76366370942743	0.290376639193713	16.4051203383807	1.75778107721512e-60	1.62135146333219e-58
ENSMUSG00000030849.18	1008.98234296732	-1.82665344463144	0.111547678539386	-16.3755397561812	2.85959307502443e-60	2.6256026279722e-58
ENSMUSG00000031488.14	307.999417924032	2.68192191488962	0.163819835654555	16.3711671677229	3.07264381535752e-60	2.80839644723677e-58
ENSMUSG00000046157.13	246.855765160238	2.86566025364883	0.175133813392435	16.3626897521356	3.53177926936517e-60	3.21343970807217e-58
ENSMUSG00000001552.14	3736.96178868828	2.20549134184088	0.134824396141686	16.3582512138467	3.79880926819392e-60	3.44083138580375e-58
ENSMUSG00000062151.13	709.706268645132	2.25174944604446	0.137661470201198	16.357150935214	3.86805758937618e-60	3.48784313933526e-58
ENSMUSG00000025586.17	600.649220812313	-1.91627164671633	0.117210663646708	-16.3489531335842	4.42517206693894e-60	3.97238213937536e-58
ENSMUSG00000039462.4	1694.38951700031	-1.92417054203955	0.11787436984693	-16.3239094685151	6.67223571293882e-60	5.96290292070105e-58
ENSMUSG00000000278.10	5092.54992935931	-1.36098693273581	0.0834413059273603	-16.3107098769597	8.28245798666762e-60	7.36918872548285e-58
ENSMUSG00000031402.12	2878.48243931056	-1.42930605102025	0.0878439112572906	-16.2709746249104	1.58612904557743e-59	1.40501686557141e-57
ENSMUSG00000038879.8	223.687465428879	3.60582510446883	0.221712438238944	16.2635219436031	1.79137923210556e-59	1.5798707718938e-57
ENSMUSG00000006386.15	433.702034266989	2.6625634452108	0.163878796297394	16.2471503658045	2.33990659680742e-59	2.05462191478618e-57
ENSMUSG00000027832.5	705.545847593448	-2.13076163073424	0.131212651165466	-16.2389953393079	2.67265411256714e-59	2.3365969085e-57
ENSMUSG00000025408.15	696.525540252645	-1.80436490511144	0.111118897311178	-16.2381462449045	2.70990074122811e-59	2.35890407379285e-57
ENSMUSG00000041782.14	857.690984248072	9.74728262175809	0.602756701825237	16.1711725348584	8.05505840855752e-59	6.98151355514115e-57
ENSMUSG00000027478.15	217.654328509499	3.35251278447973	0.207512337546989	16.1557275297937	1.03490342678842e-58	8.89922712006362e-57
ENSMUSG00000092416.2	733.071698739512	3.24788582025628	0.201036713556128	16.155685012974	1.0356172399517e-58	8.89922712006362e-57
ENSMUSG00000038530.11	279.949897608859	-3.14485444438377	0.194708048279617	-16.1516407368405	1.10580764553671e-58	9.461948994235e-57
ENSMUSG00000027463.14	202.672839233998	4.06068770880275	0.251934449484174	16.1180327546187	1.90580123926232e-58	1.62380725928334e-56
ENSMUSG00000052852.8	542.812816830235	2.0382652923968	0.127046375984255	16.0434744919399	6.35001315119815e-58	5.38759765587732e-56
ENSMUSG00000031626.18	326.508169581245	-2.53187835594932	0.157914488198387	-16.03322396086	7.48943029160832e-58	6.32762455057395e-56
ENSMUSG00000047250.13	2089.57278578091	1.58246968078206	0.0987731269026249	16.0212573035389	9.07956396634791e-58	7.63899047009723e-56
ENSMUSG00000002831.14	267.149023726585	-2.97587491759217	0.186704604201112	-15.9389476779408	3.40031653335041e-57	2.84889853552542e-55
ENSMUSG00000046591.10	342.311574811093	2.42929265134087	0.152480702914816	15.93180386044	3.81199539471475e-57	3.18056445630391e-55
ENSMUSG00000006360.11	619.75625355633	2.04171846973093	0.128175970915565	15.929026752416	3.98511528564708e-57	3.31126851916494e-55
ENSMUSG00000030792.8	604.735548746812	9.02030899432936	0.566371635153404	15.9264843690242	4.1504596550199e-57	3.43446266432675e-55
ENSMUSG00000079037.9	5897.6590128011	-1.45354985165541	0.0913141088450426	-15.9181299586688	4.74343337742994e-57	3.90905567021972e-55
ENSMUSG00000055926.3	198.236146743596	3.13125785741483	0.196947286981952	15.8989641614194	6.44211313574292e-57	5.28726575238851e-55
ENSMUSG00000036304.14	384.363038494433	7.9985371069967	0.503607097154423	15.8824948103225	8.37788065940646e-57	6.84806602842866e-55
ENSMUSG00000003271.17	173.470036953652	5.1318644323547	0.323259386067857	15.8753764114291	9.3846218871464e-57	7.63991809339027e-55
ENSMUSG00000029816.10	1139.87145629451	-1.83081917399183	0.115451920847929	-15.857849402119	1.24070231232469e-56	1.0059694393639e-54
ENSMUSG00000050069.3	1370.27963891439	-2.06888140969875	0.130626578051053	-15.8381352444994	1.69781419796865e-56	1.37107019649613e-54
ENSMUSG00000035697.14	260.131833479288	4.05337622380052	0.256265416035886	15.8171019972235	2.37160363576758e-56	1.90752823632058e-54
ENSMUSG00000073599.10	315.073367487149	2.77570970896935	0.175580118681703	15.8087927597386	2.7060263037441e-56	2.16783971775643e-54
ENSMUSG00000041119.12	162.535316214628	3.91096625006847	0.247469023785103	15.8038617934852	2.92627776908101e-56	2.33498386431273e-54
ENSMUSG00000047153.4	999.176829485329	1.88277912635479	0.119204923670627	15.7944744929922	3.39611545266779e-56	2.69917349890292e-54
ENSMUSG00000085057.7	180.938776745018	3.83646325439535	0.244158382563419	15.713010604495	1.23187639831219e-55	9.75219315640217e-54
ENSMUSG00000024087.4	4475.4071399943	-1.43579613033562	0.091391088677859	-15.7104609552974	1.28243284795118e-55	1.0112611649648e-53
ENSMUSG00000038296.14	556.989845422393	-2.05900003717072	0.131068305366053	-15.7093664362277	1.30476487699869e-55	1.02485203698006e-53
ENSMUSG00000035498.10	312.545790445462	7.54702253388995	0.481090960004489	15.687308973379	1.84722083610157e-55	1.44528858258095e-53
ENSMUSG00000054702.14	191.227980089307	5.03351974019996	0.321104518180111	15.6756428365689	2.21967883131964e-55	1.72997294341765e-53
ENSMUSG00000042331.13	2669.71772037635	1.67207317140582	0.107036514767891	15.6215210765384	5.19513287180861e-55	4.03334871761882e-53
ENSMUSG00000050199.13	1342.03741057275	-1.55604654782117	0.0997110908991424	-15.6055513362611	6.67307590548851e-55	5.16085424259858e-53
ENSMUSG00000042589.18	154.314935810534	5.17692865709241	0.331823347277035	15.6014599321435	7.11482941347517e-55	5.48141723548501e-53
ENSMUSG00000074199.7	521.66970146932	8.80571052326515	0.564934850531201	15.5871256924321	8.90511094978649e-55	6.83450270909568e-53
ENSMUSG00000030110.13	363.223454252586	3.02595873105584	0.194145049325096	15.5860720712423	9.05316843092289e-55	6.92171523988583e-53
ENSMUSG00000022122.15	186.313809210068	-3.08603268767536	0.198305095333085	-15.5620443463234	1.31820271669584e-54	1.00403106921667e-52
ENSMUSG00000022240.10	539.52694248334	1.90295530430529	0.122310722522209	15.5583685965043	1.39612280829721e-54	1.05936745016001e-52
ENSMUSG00000050022.16	205.917069126841	3.30610844718763	0.212574217581228	15.5527254659861	1.52476574555692e-54	1.15263118840821e-52
ENSMUSG00000026259.14	403.472356727132	2.39123965396798	0.153756028002872	15.5521684907424	1.53808577385151e-54	1.15834564571559e-52
ENSMUSG00000021186.9	4718.32699558157	-1.69464166432119	0.109012125211763	-15.5454419499596	1.70840026142048e-54	1.28181016629265e-52
ENSMUSG00000035407.8	223.755143129459	2.74190817353392	0.176841525975738	15.5048886759217	3.21473381358283e-54	2.40304340236147e-52
ENSMUSG00000049858.8	1078.68044829086	1.65898907758381	0.10715826325076	15.4816719425699	4.61325733363999e-54	3.4356806838827e-52
ENSMUSG00000027952.16	685.651022983533	2.38546994732886	0.154152613054978	15.4747292313371	5.13890357029937e-54	3.81302852367453e-52
ENSMUSG00000020646.17	653.660299574065	2.61129501746299	0.16880148718027	15.4696209203079	5.56336913791237e-54	4.11280244945375e-52
ENSMUSG00000009487.10	980.990789627878	10.2040644954205	0.662738937040381	15.3968084944416	1.71948993441807e-53	1.2665019634168e-51
ENSMUSG00000021456.8	147.35776077927	5.04717442176937	0.328651605339777	15.3572182206484	3.16882601433752e-53	2.32550195241967e-51
ENSMUSG00000039405.7	3462.3687670104	-1.74089829359107	0.113403043796527	-15.3514247528899	3.46492201741935e-53	2.53355097913703e-51
ENSMUSG00000037681.13	147.486597320987	3.86357014500457	0.251868135276474	15.3396543820978	4.15400720272652e-53	3.02640495769655e-51
ENSMUSG00000043068.6	149.904336861217	4.54927704372978	0.296704382023929	15.3326924688388	4.62415079233032e-53	3.35676621415805e-51
ENSMUSG00000035258.15	1080.70621747326	-2.5868040825311	0.169019737309149	-15.3047456096779	7.10793636876976e-53	5.1412368526339e-51
ENSMUSG00000025494.8	327.983230585517	7.77096546771096	0.508663746668675	15.2772150926901	1.08478392561667e-52	7.81822049329752e-51
ENSMUSG00000029053.16	163.952934575915	3.78182386703498	0.247865901854074	15.2575398178869	1.46674924384007e-52	1.05333549268343e-50
ENSMUSG00000028370.7	2096.04321479978	-1.86784501565781	0.122480565333788	-15.2501338523993	1.64295979958979e-52	1.17568098399116e-50
ENSMUSG00000027315.13	358.403621766896	8.0696067473307	0.530023786222176	15.2249898157364	2.41396205215645e-52	1.72127478527524e-50
ENSMUSG00000070639.5	854.056884511937	1.79186630191025	0.117746150689657	15.2180456975877	2.68430478471834e-52	1.90727917353768e-50
ENSMUSG00000030747.5	454.642210110581	2.69877880062001	0.177462141666455	15.2076311898255	3.14726803930073e-52	2.22835442726264e-50
ENSMUSG00000054499.9	393.358677638604	2.39801161322883	0.158677051438045	15.1125294520936	1.3389951249753e-51	9.44719788526435e-50
ENSMUSG00000021792.15	584.311903226689	2.39965314039583	0.159293864796281	15.0643161521927	2.78027541115517e-51	1.9547474813814e-49
ENSMUSG00000050390.12	2333.92680242818	1.81864760692128	0.120754104695898	15.0607518601648	2.93430859449207e-51	2.05585634906085e-49
ENSMUSG00000020589.17	731.113151177188	2.63045221430255	0.17524589374949	15.0100647611334	6.30860820144474e-51	4.40463519842538e-49
ENSMUSG00000021676.10	372.417942053542	2.19044684181039	0.146042976492889	14.9986455659307	7.49328424618533e-51	5.21366642291677e-49
ENSMUSG00000050359.7	197.387548866627	6.50007466054386	0.434734459783625	14.9518275219753	1.51532882566571e-50	1.05069765608572e-48
ENSMUSG00000005125.13	1545.24185628591	2.07239537316312	0.138679480465955	14.9437780282994	1.70999166633057e-50	1.18159836517441e-48
ENSMUSG00000076441.9	1813.85734940862	-1.32077608150383	0.0884346916114253	-14.9350448046702	1.94943028651122e-50	1.34243644524546e-48
ENSMUSG00000048826.7	148.076607779393	4.951276750399	0.332053829141307	14.91106656774	2.79255908217358e-50	1.91647706567735e-48
ENSMUSG00000079259.2	162.356838270859	5.58243218104282	0.374777225092941	14.8953346342175	3.53410780950498e-50	2.41713740930361e-48
ENSMUSG00000018470.8	193.317223776486	3.61202264924196	0.242974938445944	14.8658239090183	5.49348703891311e-50	3.74450974164288e-48
ENSMUSG00000025232.8	2509.27252821289	-1.21045226206863	0.0818084005683843	-14.796185399772	1.55028827725008e-49	1.05314853645083e-47
ENSMUSG00000027401.9	363.745256438517	8.28267670928681	0.55989628945076	14.7932337923008	1.6198066592114e-49	1.09666910112535e-47
ENSMUSG00000070000.13	151.873407895702	4.78881255370783	0.324359172833903	14.763918997167	2.50303394657897e-49	1.68895995294664e-47
ENSMUSG00000059336.14	551.107242049201	2.08784042725205	0.14214377187839	14.688230090294	7.66908654123459e-49	5.15752482177743e-47
ENSMUSG00000035246.16	310.479331496378	2.23562867430975	0.153052113771167	14.606976795187	2.53520662347624e-48	1.69926449282867e-46
ENSMUSG00000022602.14	576.110064067897	2.17764695532089	0.149367017057849	14.5791688032271	3.81128828594613e-48	2.54609252005996e-46
ENSMUSG00000070643.11	189.959248248489	2.851099057878	0.195909850892969	14.5531173898735	5.58010668856864e-48	3.71539024151451e-46
ENSMUSG00000003644.17	406.209486122637	2.29650451469502	0.158044072673681	14.5307854691691	7.73286246322444e-48	5.13176232377944e-46
ENSMUSG00000020467.15	8667.17210371709	-1.48351996931124	0.102307678083167	-14.5005731447182	1.20142514768451e-47	7.94679502290797e-46
ENSMUSG00000049709.4	300.816922169462	7.81220304745519	0.53907299174135	14.4919206993095	1.36278143647705e-47	8.98452758186244e-46
ENSMUSG00000062380.4	966.886943440365	2.21411511966953	0.1529209037951	14.4788257505739	1.64890032894427e-47	1.08353228151671e-45
ENSMUSG00000040687.16	368.568751175128	1.97362929414759	0.136505279463416	14.4582634598872	2.22336747286779e-47	1.45626948353178e-45
ENSMUSG00000020333.17	169.985063708562	5.88791129255642	0.408316077377016	14.4199839751102	3.87432477726031e-47	2.5293806045828e-45
ENSMUSG00000040943.12	1572.28478697551	1.73621077691366	0.120415367912841	14.4185149039312	3.95766904013257e-47	2.57543071388303e-45
ENSMUSG00000037995.15	162.504820258813	3.8394935831334	0.266330243056038	14.4162883609337	4.08740041809673e-47	2.65127250345448e-45
ENSMUSG00000019590.16	226.546101481793	2.95435460802559	0.205070038853092	14.4065638478863	4.70545138491031e-47	3.04235422661661e-45
ENSMUSG00000036356.15	919.367352738474	-1.6741072530673	0.116229668734727	-14.4034416624566	4.9229674953303e-47	3.17278943577249e-45
ENSMUSG00000041147.10	471.770429433943	2.02531289966143	0.140699486010605	14.3946005567411	5.59471828012784e-47	3.59420431874794e-45
ENSMUSG00000051048.17	1328.0718815816	-1.56114972404158	0.108686400714263	-14.3638000134519	8.73058130607432e-47	5.59090856377524e-45
ENSMUSG00000047139.9	4067.34231305205	1.68071167938464	0.11733166191449	14.3244513199645	1.53939059526995e-46	9.82668764752007e-45
ENSMUSG00000037362.8	982.709920292558	-1.78591184401153	0.124822891153454	-14.3075667252089	1.96260920287741e-46	1.24886537504617e-44
ENSMUSG00000050240.16	230.558305775208	2.53985843200353	0.177921897425975	14.27513121627	3.12698688180038e-46	1.9835158428783e-44
ENSMUSG00000020892.10	130.025407557201	3.93515725995949	0.275679296119593	14.2744025951531	3.15983981042254e-46	1.9980521669175e-44
ENSMUSG00000034203.8	416.956631649802	2.12551321955088	0.149284488575208	14.2380044962278	5.32252947122693e-46	3.35502892186304e-44
ENSMUSG00000026288.14	147.541196907521	5.76887513906417	0.405788602663677	14.2164543340945	7.24308962066777e-46	4.55137644038711e-44
ENSMUSG00000044224.16	737.828363046785	2.04669157220366	0.14450920136991	14.1630536519581	1.55105005087684e-45	9.71604810686341e-44
ENSMUSG00000025025.14	773.496629243886	1.70849174183259	0.120877573760344	14.1340671282823	2.34217148875313e-45	1.46262063030583e-43
ENSMUSG00000025227.14	141.894644265598	3.67968007511613	0.26036163909683	14.1329578653776	2.37936580713989e-45	1.48124729566467e-43
ENSMUSG00000037580.10	295.87690727418	2.34750085874497	0.16616367389258	14.1276417627992	2.56593940277834e-45	1.59246634293416e-43
ENSMUSG00000031150.13	281.391079591958	2.60859197092606	0.184870151725047	14.1104009846098	3.27709288761834e-45	2.0275625779763e-43
ENSMUSG00000020023.18	813.221916962403	1.71909799317709	0.122234218841506	14.0639667800892	6.3239732190903e-45	3.90068875734563e-43
ENSMUSG00000073802.5	1034.36416572098	-1.48318760222372	0.105472011242133	-14.0623809554438	6.46731521953022e-45	3.97690441695149e-43
ENSMUSG00000030060.14	525.755029812179	1.78164464986047	0.126835388763273	14.0469049468974	8.04749685394277e-45	4.91851266684137e-43
ENSMUSG00000037031.10	601.967902408162	1.8853353524413	0.134215405978245	14.0470860159443	8.02695180001846e-45	4.91851266684137e-43
ENSMUSG00000027358.6	151.377181887008	3.13336651933799	0.22310671385088	14.0442502390684	8.35479090502226e-45	5.09085259146023e-43
ENSMUSG00000020140.15	300.073624013519	-2.79915402554898	0.19932936584638	-14.0428582294605	8.52055975917694e-45	5.17617569901903e-43
ENSMUSG00000032013.6	135.793088160676	5.64748017741234	0.402416615227907	14.0339140177249	9.66658558764214e-45	5.85468984928639e-43
ENSMUSG00000017146.12	468.643573385294	2.03703939334889	0.14531432001745	14.0181600347734	1.20703635986333e-44	7.28861475199157e-43
ENSMUSG00000041718.16	567.393264000423	2.12581260876819	0.151746913271872	14.0089347646865	1.37451177647141e-44	8.27505473092428e-43
ENSMUSG00000015134.15	137.532004805229	4.0515838937175	0.289855027534035	13.9779666000161	2.12472223827362e-44	1.27534073931958e-42
ENSMUSG00000019848.14	129.315123939118	5.24717583302531	0.375672641369487	13.9674153909561	2.46407738752234e-44	1.47463297941367e-42
ENSMUSG00000015568.16	301.142570309726	-2.49385839958816	0.178883164278956	-13.9412694852555	3.5555909548956e-44	2.12153777213771e-42
ENSMUSG00000047759.6	164.08310470443	3.34956238814766	0.240318019009717	13.9380409423741	3.72011782013135e-44	2.21313991500595e-42
ENSMUSG00000030592.18	141.315641511958	5.53455669965824	0.397241373110546	13.9324780204052	4.02156563879392e-44	2.3854171641554e-42
ENSMUSG00000107768.1	153.061795577612	3.0486754765541	0.219008069940572	13.9203796343274	4.76367105763156e-44	2.81729110667222e-42
ENSMUSG00000049404.7	257.884171575871	-2.38091334864771	0.171312232481999	-13.8980930558937	6.50514904111674e-44	3.83593949908432e-42
